state,state_abbrev,date_us,Attribute,Value
Northern Territory,NT,3/08/2021,vent_cum,0
Tasmania,TAS,3/08/2021,hosp_cum,0
Tasmania,TAS,3/08/2021,icu_cum,0
Tasmania,TAS,3/08/2021,vent_cum,0
South Australia,SA,3/08/2021,hosp_cum,2
South Australia,SA,3/08/2021,icu_cum,0
South Australia,SA,3/08/2021,vent_cum,0
Western Australia,WA,3/08/2021,hosp_cum,2
Western Australia,WA,3/08/2021,icu_cum,1
Western Australia,WA,3/08/2021,vent_cum,0
Victoria,VIC,3/08/2021,hosp_cum,10
Victoria,VIC,3/08/2021,icu_cum,2
Victoria,VIC,3/08/2021,vent_cum,1
Queensland,QLD,3/08/2021,hosp_cum,82
Queensland,QLD,3/08/2021,icu_cum,1
Queensland,QLD,3/08/2021,vent_cum,0
New South Wales,NSW,3/08/2021,hosp_cum,247
New South Wales,NSW,3/08/2021,icu_cum,53
New South Wales,NSW,3/08/2021,vent_cum,20
Australian Capital Territory,ACT,4/08/2021,hosp_cum,0
Australian Capital Territory,ACT,4/08/2021,icu_cum,0
Australian Capital Territory,ACT,4/08/2021,vent_cum,0
Northern Territory,NT,4/08/2021,hosp_cum,7
Northern Territory,NT,4/08/2021,icu_cum,0
Northern Territory,NT,4/08/2021,vent_cum,0
Tasmania,TAS,4/08/2021,hosp_cum,0
Tasmania,TAS,4/08/2021,icu_cum,0
Tasmania,TAS,4/08/2021,vent_cum,0
Victoria,VIC,4/08/2021,hosp_cum,9
Victoria,VIC,4/08/2021,icu_cum,2
Victoria,VIC,4/08/2021,vent_cum,1
Western Australia,WA,4/08/2021,hosp_cum,2
Western Australia,WA,4/08/2021,icu_cum,1
Western Australia,WA,4/08/2021,vent_cum,0
South Australia,SA,4/08/2021,hosp_cum,2
South Australia,SA,4/08/2021,icu_cum,0
South Australia,SA,4/08/2021,vent_cum,0
Queensland,QLD,4/08/2021,hosp_cum,59
Queensland,QLD,4/08/2021,icu_cum,1
Queensland,QLD,4/08/2021,vent_cum,0
New South Wales,NSW,4/08/2021,hosp_cum,286
New South Wales,NSW,4/08/2021,icu_cum,53
New South Wales,NSW,4/08/2021,vent_cum,23
Australian Capital Territory,ACT,5/08/2021,hosp_cum,0
Australian Capital Territory,ACT,5/08/2021,icu_cum,0
Australian Capital Territory,ACT,5/08/2021,vent_cum,0
Northern Territory,NT,5/08/2021,hosp_cum,7
Northern Territory,NT,5/08/2021,icu_cum,0
Northern Territory,NT,5/08/2021,vent_cum,0
South Australia,SA,5/08/2021,hosp_cum,3
South Australia,SA,5/08/2021,icu_cum,1
South Australia,SA,5/08/2021,vent_cum,0
Western Australia,WA,5/08/2021,hosp_cum,2
Western Australia,WA,5/08/2021,icu_cum,1
Western Australia,WA,5/08/2021,vent_cum,0
Tasmania,TAS,5/08/2021,hosp_cum,0
Tasmania,TAS,5/08/2021,icu_cum,0
Tasmania,TAS,5/08/2021,vent_cum,0
Victoria,VIC,5/08/2021,hosp_cum,7
Victoria,VIC,5/08/2021,icu_cum,2
Victoria,VIC,5/08/2021,vent_cum,1
Queensland,QLD,5/08/2021,hosp_cum,65
Queensland,QLD,5/08/2021,icu_cum,1
Queensland,QLD,5/08/2021,vent_cum,0
New South Wales,NSW,5/08/2021,hosp_cum,285
New South Wales,NSW,5/08/2021,icu_cum,52
New South Wales,NSW,5/08/2021,vent_cum,24
Australian Capital Territory,ACT,6/08/2021,hosp_cum,0
Australian Capital Territory,ACT,6/08/2021,icu_cum,0
Australian Capital Territory,ACT,6/08/2021,vent_cum,0
Northern Territory,NT,6/08/2021,hosp_cum,7
Northern Territory,NT,6/08/2021,icu_cum,0
Northern Territory,NT,6/08/2021,vent_cum,0
Tasmania,TAS,6/08/2021,hosp_cum,0
Tasmania,TAS,6/08/2021,icu_cum,0
Tasmania,TAS,6/08/2021,vent_cum,0
South Australia,SA,6/08/2021,hosp_cum,3
South Australia,SA,6/08/2021,icu_cum,1
South Australia,SA,6/08/2021,vent_cum,0
Western Australia,WA,6/08/2021,hosp_cum,2
Western Australia,WA,6/08/2021,icu_cum,1
Western Australia,WA,6/08/2021,vent_cum,0
Victoria,VIC,6/08/2021,hosp_cum,7
Victoria,VIC,6/08/2021,icu_cum,2
Victoria,VIC,6/08/2021,vent_cum,1
Queensland,QLD,6/08/2021,hosp_cum,65
Queensland,QLD,6/08/2021,icu_cum,1
Queensland,QLD,6/08/2021,vent_cum,0
New South Wales,NSW,6/08/2021,hosp_cum,304
New South Wales,NSW,6/08/2021,icu_cum,50
New South Wales,NSW,6/08/2021,vent_cum,22
Australian Capital Territory,ACT,7/08/2021,hosp_cum,0
Australian Capital Territory,ACT,7/08/2021,icu_cum,0
Australian Capital Territory,ACT,7/08/2021,vent_cum,0
Northern Territory,NT,7/08/2021,hosp_cum,7
Northern Territory,NT,7/08/2021,icu_cum,0
Northern Territory,NT,7/08/2021,vent_cum,0
Tasmania,TAS,7/08/2021,hosp_cum,0
Tasmania,TAS,7/08/2021,icu_cum,0
Tasmania,TAS,7/08/2021,vent_cum,0
South Australia,SA,7/08/2021,hosp_cum,3
South Australia,SA,7/08/2021,icu_cum,1
South Australia,SA,7/08/2021,vent_cum,0
Western Australia,WA,7/08/2021,hosp_cum,1
Western Australia,WA,7/08/2021,icu_cum,1
Western Australia,WA,7/08/2021,vent_cum,0
Queensland,QLD,7/08/2021,hosp_cum,70
Queensland,QLD,7/08/2021,icu_cum,1
Queensland,QLD,7/08/2021,vent_cum,0
Victoria,VIC,7/08/2021,hosp_cum,7
Victoria,VIC,7/08/2021,icu_cum,2
Victoria,VIC,7/08/2021,vent_cum,1
New South Wales,NSW,7/08/2021,hosp_cum,338
New South Wales,NSW,7/08/2021,icu_cum,56
New South Wales,NSW,7/08/2021,vent_cum,23
Australian Capital Territory,ACT,8/08/2021,hosp_cum,0
Australian Capital Territory,ACT,8/08/2021,icu_cum,0
Australian Capital Territory,ACT,8/08/2021,vent_cum,0
Northern Territory,NT,8/08/2021,hosp_cum,7
Northern Territory,NT,8/08/2021,icu_cum,0
Northern Territory,NT,8/08/2021,vent_cum,0
Tasmania,TAS,8/08/2021,hosp_cum,0
Tasmania,TAS,8/08/2021,icu_cum,0
Tasmania,TAS,8/08/2021,vent_cum,0
Western Australia,WA,8/08/2021,hosp_cum,1
Western Australia,WA,8/08/2021,icu_cum,1
Western Australia,WA,8/08/2021,vent_cum,0
South Australia,SA,8/08/2021,hosp_cum,2
South Australia,SA,8/08/2021,icu_cum,1
South Australia,SA,8/08/2021,vent_cum,0
Queensland,QLD,8/08/2021,hosp_cum,64
Queensland,QLD,8/08/2021,icu_cum,1
Queensland,QLD,8/08/2021,vent_cum,0
Victoria,VIC,8/08/2021,hosp_cum,5
Victoria,VIC,8/08/2021,icu_cum,1
Victoria,VIC,8/08/2021,vent_cum,1
New South Wales,NSW,8/08/2021,hosp_cum,362
New South Wales,NSW,8/08/2021,icu_cum,58
New South Wales,NSW,8/08/2021,vent_cum,24
Australian Capital Territory,ACT,9/08/2021,hosp_cum,0
Australian Capital Territory,ACT,9/08/2021,icu_cum,0
Australian Capital Territory,ACT,9/08/2021,vent_cum,0
Northern Territory,NT,9/08/2021,hosp_cum,7
Northern Territory,NT,9/08/2021,icu_cum,0
Northern Territory,NT,9/08/2021,vent_cum,0
Tasmania,TAS,9/08/2021,hosp_cum,0
Tasmania,TAS,9/08/2021,icu_cum,0
Tasmania,TAS,9/08/2021,vent_cum,0
South Australia,SA,9/08/2021,hosp_cum,2
South Australia,SA,9/08/2021,icu_cum,1
South Australia,SA,9/08/2021,vent_cum,0
Western Australia,WA,9/08/2021,hosp_cum,1
Western Australia,WA,9/08/2021,icu_cum,1
Western Australia,WA,9/08/2021,vent_cum,0
Queensland,QLD,9/08/2021,hosp_cum,62
Queensland,QLD,9/08/2021,icu_cum,1
Queensland,QLD,9/08/2021,vent_cum,0
Victoria,VIC,9/08/2021,hosp_cum,5
Victoria,VIC,9/08/2021,icu_cum,1
Victoria,VIC,9/08/2021,vent_cum,1
New South Wales,NSW,9/08/2021,hosp_cum,349
New South Wales,NSW,9/08/2021,icu_cum,67
New South Wales,NSW,9/08/2021,vent_cum,29
Australian Capital Territory,ACT,10/08/2021,hosp_cum,0
Australian Capital Territory,ACT,10/08/2021,icu_cum,0
Australian Capital Territory,ACT,10/08/2021,vent_cum,0
Northern Territory,NT,10/08/2021,hosp_cum,7
Northern Territory,NT,10/08/2021,icu_cum,0
Northern Territory,NT,10/08/2021,vent_cum,0
Tasmania,TAS,10/08/2021,hosp_cum,0
Tasmania,TAS,10/08/2021,icu_cum,0
Tasmania,TAS,10/08/2021,vent_cum,0
South Australia,SA,10/08/2021,hosp_cum,2
South Australia,SA,10/08/2021,icu_cum,1
South Australia,SA,10/08/2021,vent_cum,0
Western Australia,WA,10/08/2021,hosp_cum,1
Western Australia,WA,10/08/2021,icu_cum,1
Western Australia,WA,10/08/2021,vent_cum,0
Queensland,QLD,10/08/2021,hosp_cum,63
Queensland,QLD,10/08/2021,icu_cum,1
Queensland,QLD,10/08/2021,vent_cum,0
Victoria,VIC,10/08/2021,hosp_cum,2
Victoria,VIC,10/08/2021,icu_cum,0
Victoria,VIC,10/08/2021,vent_cum,0
New South Wales,NSW,10/08/2021,hosp_cum,357
New South Wales,NSW,10/08/2021,icu_cum,60
New South Wales,NSW,10/08/2021,vent_cum,28
Australian Capital Territory,ACT,11/08/2021,hosp_cum,0
Australian Capital Territory,ACT,11/08/2021,icu_cum,0
Australian Capital Territory,ACT,11/08/2021,vent_cum,0
Northern Territory,NT,11/08/2021,hosp_cum,3
Northern Territory,NT,11/08/2021,icu_cum,0
Northern Territory,NT,11/08/2021,vent_cum,0
Tasmania,TAS,11/08/2021,hosp_cum,0
Tasmania,TAS,11/08/2021,icu_cum,0
Tasmania,TAS,11/08/2021,vent_cum,0
South Australia,SA,11/08/2021,hosp_cum,2
South Australia,SA,11/08/2021,icu_cum,1
South Australia,SA,11/08/2021,vent_cum,0
Western Australia,WA,11/08/2021,hosp_cum,1
Western Australia,WA,11/08/2021,icu_cum,1
Western Australia,WA,11/08/2021,vent_cum,0
Queensland,QLD,11/08/2021,hosp_cum,59
Queensland,QLD,11/08/2021,icu_cum,1
Queensland,QLD,11/08/2021,vent_cum,0
Victoria,VIC,11/08/2021,hosp_cum,1
Victoria,VIC,11/08/2021,icu_cum,0
Victoria,VIC,11/08/2021,vent_cum,0
New South Wales,NSW,11/08/2021,hosp_cum,374
New South Wales,NSW,11/08/2021,icu_cum,62
New South Wales,NSW,11/08/2021,vent_cum,29
Northern Territory,NT,12/08/2021,hosp_cum,3
Northern Territory,NT,12/08/2021,icu_cum,0
Northern Territory,NT,12/08/2021,vent_cum,0
Tasmania,TAS,12/08/2021,hosp_cum,0
Tasmania,TAS,12/08/2021,icu_cum,0
Tasmania,TAS,12/08/2021,vent_cum,0
South Australia,SA,12/08/2021,hosp_cum,3
South Australia,SA,12/08/2021,icu_cum,1
South Australia,SA,12/08/2021,vent_cum,0
Western Australia,WA,12/08/2021,hosp_cum,1
Western Australia,WA,12/08/2021,icu_cum,1
Western Australia,WA,12/08/2021,vent_cum,0
Australian Capital Territory,ACT,12/08/2021,hosp_cum,0
Australian Capital Territory,ACT,12/08/2021,icu_cum,0
Australian Capital Territory,ACT,12/08/2021,vent_cum,0
Queensland,QLD,12/08/2021,hosp_cum,45
Queensland,QLD,12/08/2021,icu_cum,1
Queensland,QLD,12/08/2021,vent_cum,0
Victoria,VIC,12/08/2021,hosp_cum,2
Victoria,VIC,12/08/2021,icu_cum,0
Victoria,VIC,12/08/2021,vent_cum,0
New South Wales,NSW,12/08/2021,hosp_cum,374
New South Wales,NSW,12/08/2021,icu_cum,62
New South Wales,NSW,12/08/2021,vent_cum,29
Northern Territory,NT,13/08/2021,hosp_cum,2
Northern Territory,NT,13/08/2021,icu_cum,0
Northern Territory,NT,13/08/2021,vent_cum,0
Tasmania,TAS,13/08/2021,hosp_cum,0
Tasmania,TAS,13/08/2021,icu_cum,0
Tasmania,TAS,13/08/2021,vent_cum,0
South Australia,SA,13/08/2021,hosp_cum,3
South Australia,SA,13/08/2021,icu_cum,1
South Australia,SA,13/08/2021,vent_cum,0
Western Australia,WA,13/08/2021,hosp_cum,1
Western Australia,WA,13/08/2021,icu_cum,1
Western Australia,WA,13/08/2021,vent_cum,0
Australian Capital Territory,ACT,13/08/2021,hosp_cum,0
Australian Capital Territory,ACT,13/08/2021,icu_cum,0
Australian Capital Territory,ACT,13/08/2021,vent_cum,0
Queensland,QLD,13/08/2021,hosp_cum,43
Queensland,QLD,13/08/2021,icu_cum,1
Queensland,QLD,13/08/2021,vent_cum,0
Victoria,VIC,13/08/2021,hosp_cum,2
Victoria,VIC,13/08/2021,icu_cum,1
Victoria,VIC,13/08/2021,vent_cum,0
New South Wales,NSW,13/08/2021,hosp_cum,388
New South Wales,NSW,13/08/2021,icu_cum,63
New South Wales,NSW,13/08/2021,vent_cum,30
Northern Territory,NT,14/08/2021,hosp_cum,2
Northern Territory,NT,14/08/2021,icu_cum,0
Northern Territory,NT,14/08/2021,vent_cum,0
Tasmania,TAS,14/08/2021,hosp_cum,0
Tasmania,TAS,14/08/2021,icu_cum,0
Tasmania,TAS,14/08/2021,vent_cum,0
South Australia,SA,14/08/2021,hosp_cum,2
South Australia,SA,14/08/2021,icu_cum,1
South Australia,SA,14/08/2021,vent_cum,0
Western Australia,WA,14/08/2021,hosp_cum,1
Western Australia,WA,14/08/2021,icu_cum,1
Western Australia,WA,14/08/2021,vent_cum,0
Australian Capital Territory,ACT,14/08/2021,hosp_cum,0
Australian Capital Territory,ACT,14/08/2021,icu_cum,0
Australian Capital Territory,ACT,14/08/2021,vent_cum,0
Queensland,QLD,14/08/2021,hosp_cum,41
Queensland,QLD,14/08/2021,icu_cum,1
Queensland,QLD,14/08/2021,vent_cum,0
Victoria,VIC,14/08/2021,hosp_cum,3
Victoria,VIC,14/08/2021,icu_cum,1
Victoria,VIC,14/08/2021,vent_cum,0
New South Wales,NSW,14/08/2021,hosp_cum,378
New South Wales,NSW,14/08/2021,icu_cum,64
New South Wales,NSW,14/08/2021,vent_cum,29
Northern Territory,NT,15/08/2021,hosp_cum,2
Northern Territory,NT,15/08/2021,icu_cum,0
Northern Territory,NT,15/08/2021,vent_cum,0
Tasmania,TAS,15/08/2021,hosp_cum,0
Tasmania,TAS,15/08/2021,icu_cum,0
Tasmania,TAS,15/08/2021,vent_cum,0
South Australia,SA,15/08/2021,hosp_cum,2
South Australia,SA,15/08/2021,icu_cum,1
South Australia,SA,15/08/2021,vent_cum,0
Western Australia,WA,15/08/2021,hosp_cum,2
Western Australia,WA,15/08/2021,icu_cum,1
Western Australia,WA,15/08/2021,vent_cum,0
Queensland,QLD,15/08/2021,hosp_cum,34
Queensland,QLD,15/08/2021,icu_cum,1
Queensland,QLD,15/08/2021,vent_cum,0
Australian Capital Territory,ACT,15/08/2021,hosp_cum,0
Australian Capital Territory,ACT,15/08/2021,icu_cum,0
Australian Capital Territory,ACT,15/08/2021,vent_cum,0
Victoria,VIC,15/08/2021,hosp_cum,4
Victoria,VIC,15/08/2021,icu_cum,1
Victoria,VIC,15/08/2021,vent_cum,0
New South Wales,NSW,15/08/2021,hosp_cum,379
New South Wales,NSW,15/08/2021,icu_cum,62
New South Wales,NSW,15/08/2021,vent_cum,24
Northern Territory,NT,16/08/2021,hosp_cum,3
Northern Territory,NT,16/08/2021,icu_cum,0
Northern Territory,NT,16/08/2021,vent_cum,0
Tasmania,TAS,16/08/2021,hosp_cum,0
Tasmania,TAS,16/08/2021,icu_cum,0
Tasmania,TAS,16/08/2021,vent_cum,0
South Australia,SA,16/08/2021,hosp_cum,3
South Australia,SA,16/08/2021,icu_cum,1
South Australia,SA,16/08/2021,vent_cum,0
Queensland,QLD,16/08/2021,hosp_cum,34
Queensland,QLD,16/08/2021,icu_cum,1
Queensland,QLD,16/08/2021,vent_cum,0
Western Australia,WA,16/08/2021,hosp_cum,1
Western Australia,WA,16/08/2021,icu_cum,1
Western Australia,WA,16/08/2021,vent_cum,0
Australian Capital Territory,ACT,16/08/2021,hosp_cum,0
Australian Capital Territory,ACT,16/08/2021,icu_cum,0
Australian Capital Territory,ACT,16/08/2021,vent_cum,0
Victoria,VIC,16/08/2021,hosp_cum,6
Victoria,VIC,16/08/2021,icu_cum,1
Victoria,VIC,16/08/2021,vent_cum,0
New South Wales,NSW,16/08/2021,hosp_cum,392
New South Wales,NSW,16/08/2021,icu_cum,64
New South Wales,NSW,16/08/2021,vent_cum,28
Northern Territory,NT,17/08/2021,hosp_cum,3
Northern Territory,NT,17/08/2021,icu_cum,0
Northern Territory,NT,17/08/2021,vent_cum,0
Tasmania,TAS,17/08/2021,hosp_cum,0
Tasmania,TAS,17/08/2021,icu_cum,0
Tasmania,TAS,17/08/2021,vent_cum,0
South Australia,SA,17/08/2021,hosp_cum,3
South Australia,SA,17/08/2021,icu_cum,0
South Australia,SA,17/08/2021,vent_cum,0
Western Australia,WA,17/08/2021,hosp_cum,1
Western Australia,WA,17/08/2021,icu_cum,1
Western Australia,WA,17/08/2021,vent_cum,0
Queensland,QLD,17/08/2021,hosp_cum,28
Queensland,QLD,17/08/2021,icu_cum,1
Queensland,QLD,17/08/2021,vent_cum,0
Australian Capital Territory,ACT,17/08/2021,hosp_cum,0
Australian Capital Territory,ACT,17/08/2021,icu_cum,0
Australian Capital Territory,ACT,17/08/2021,vent_cum,0
Victoria,VIC,17/08/2021,hosp_cum,12
Victoria,VIC,17/08/2021,icu_cum,2
Victoria,VIC,17/08/2021,vent_cum,0
New South Wales,NSW,17/08/2021,hosp_cum,446
New South Wales,NSW,17/08/2021,icu_cum,69
New South Wales,NSW,17/08/2021,vent_cum,28
Northern Territory,NT,18/08/2021,hosp_cum,3
Northern Territory,NT,18/08/2021,icu_cum,0
Northern Territory,NT,18/08/2021,vent_cum,0
Tasmania,TAS,18/08/2021,hosp_cum,0
Tasmania,TAS,18/08/2021,icu_cum,0
Tasmania,TAS,18/08/2021,vent_cum,0
South Australia,SA,18/08/2021,hosp_cum,3
South Australia,SA,18/08/2021,icu_cum,0
South Australia,SA,18/08/2021,vent_cum,0
Western Australia,WA,18/08/2021,hosp_cum,1
Western Australia,WA,18/08/2021,icu_cum,1
Western Australia,WA,18/08/2021,vent_cum,0
Queensland,QLD,18/08/2021,hosp_cum,25
Queensland,QLD,18/08/2021,icu_cum,1
Queensland,QLD,18/08/2021,vent_cum,0
Australian Capital Territory,ACT,18/08/2021,hosp_cum,0
Australian Capital Territory,ACT,18/08/2021,icu_cum,0
Australian Capital Territory,ACT,18/08/2021,vent_cum,0
Victoria,VIC,18/08/2021,hosp_cum,12
Victoria,VIC,18/08/2021,icu_cum,2
Victoria,VIC,18/08/2021,vent_cum,0
New South Wales,NSW,18/08/2021,hosp_cum,460
New South Wales,NSW,18/08/2021,icu_cum,77
New South Wales,NSW,18/08/2021,vent_cum,25
Northern Territory,NT,19/08/2021,hosp_cum,1
Northern Territory,NT,19/08/2021,icu_cum,0
Northern Territory,NT,19/08/2021,vent_cum,0
Tasmania,TAS,19/08/2021,hosp_cum,0
Tasmania,TAS,19/08/2021,icu_cum,0
Tasmania,TAS,19/08/2021,vent_cum,0
Western Australia,WA,19/08/2021,hosp_cum,0
Western Australia,WA,19/08/2021,icu_cum,0
Western Australia,WA,19/08/2021,vent_cum,0
Queensland,QLD,19/08/2021,hosp_cum,21
Queensland,QLD,19/08/2021,icu_cum,1
Queensland,QLD,19/08/2021,vent_cum,0
South Australia,SA,19/08/2021,hosp_cum,2
South Australia,SA,19/08/2021,icu_cum,0
South Australia,SA,19/08/2021,vent_cum,0
Australian Capital Territory,ACT,19/08/2021,hosp_cum,0
Australian Capital Territory,ACT,19/08/2021,icu_cum,0
Australian Capital Territory,ACT,19/08/2021,vent_cum,0
Victoria,VIC,19/08/2021,hosp_cum,16
Victoria,VIC,19/08/2021,icu_cum,3
Victoria,VIC,19/08/2021,vent_cum,0
New South Wales,NSW,19/08/2021,hosp_cum,474
New South Wales,NSW,19/08/2021,icu_cum,82
New South Wales,NSW,19/08/2021,vent_cum,25
Northern Territory,NT,20/08/2021,hosp_cum,1
Northern Territory,NT,20/08/2021,icu_cum,0
Northern Territory,NT,20/08/2021,vent_cum,0
Tasmania,TAS,20/08/2021,hosp_cum,0
Tasmania,TAS,20/08/2021,icu_cum,0
Tasmania,TAS,20/08/2021,vent_cum,0
South Australia,SA,20/08/2021,hosp_cum,2
South Australia,SA,20/08/2021,icu_cum,0
South Australia,SA,20/08/2021,vent_cum,0
Western Australia,WA,20/08/2021,hosp_cum,0
Western Australia,WA,20/08/2021,icu_cum,0
Western Australia,WA,20/08/2021,vent_cum,0
Queensland,QLD,20/08/2021,hosp_cum,18
Queensland,QLD,20/08/2021,icu_cum,1
Queensland,QLD,20/08/2021,vent_cum,0
Australian Capital Territory,ACT,20/08/2021,hosp_cum,1
Australian Capital Territory,ACT,20/08/2021,icu_cum,0
Australian Capital Territory,ACT,20/08/2021,vent_cum,0
Victoria,VIC,20/08/2021,hosp_cum,15
Victoria,VIC,20/08/2021,icu_cum,6
Victoria,VIC,20/08/2021,vent_cum,1
New South Wales,NSW,20/08/2021,hosp_cum,474
New South Wales,NSW,20/08/2021,icu_cum,84
New South Wales,NSW,20/08/2021,vent_cum,27
Northern Territory,NT,21/08/2021,hosp_cum,1
Northern Territory,NT,21/08/2021,icu_cum,0
Northern Territory,NT,21/08/2021,vent_cum,0
Tasmania,TAS,21/08/2021,hosp_cum,0
Tasmania,TAS,21/08/2021,icu_cum,0
Tasmania,TAS,21/08/2021,vent_cum,0
South Australia,SA,21/08/2021,hosp_cum,1
South Australia,SA,21/08/2021,icu_cum,1
South Australia,SA,21/08/2021,vent_cum,0
Western Australia,WA,21/08/2021,hosp_cum,0
Western Australia,WA,21/08/2021,icu_cum,0
Western Australia,WA,21/08/2021,vent_cum,0
Queensland,QLD,21/08/2021,hosp_cum,17
Queensland,QLD,21/08/2021,icu_cum,0
Queensland,QLD,21/08/2021,vent_cum,0
Australian Capital Territory,ACT,21/08/2021,hosp_cum,2
Australian Capital Territory,ACT,21/08/2021,icu_cum,0
Australian Capital Territory,ACT,21/08/2021,vent_cum,0
Victoria,VIC,21/08/2021,hosp_cum,18
Victoria,VIC,21/08/2021,icu_cum,8
Victoria,VIC,21/08/2021,vent_cum,2
New South Wales,NSW,21/08/2021,hosp_cum,515
New South Wales,NSW,21/08/2021,icu_cum,85
New South Wales,NSW,21/08/2021,vent_cum,29
Northern Territory,NT,22/08/2021,hosp_cum,1
Northern Territory,NT,22/08/2021,icu_cum,0
Northern Territory,NT,22/08/2021,vent_cum,0
Tasmania,TAS,22/08/2021,hosp_cum,0
Tasmania,TAS,22/08/2021,icu_cum,0
Tasmania,TAS,22/08/2021,vent_cum,0
South Australia,SA,22/08/2021,hosp_cum,1
South Australia,SA,22/08/2021,icu_cum,1
South Australia,SA,22/08/2021,vent_cum,0
Western Australia,WA,22/08/2021,hosp_cum,0
Western Australia,WA,22/08/2021,icu_cum,0
Western Australia,WA,22/08/2021,vent_cum,0
Queensland,QLD,22/08/2021,hosp_cum,18
Queensland,QLD,22/08/2021,icu_cum,0
Queensland,QLD,22/08/2021,vent_cum,0
Australian Capital Territory,ACT,22/08/2021,hosp_cum,2
Australian Capital Territory,ACT,22/08/2021,icu_cum,0
Australian Capital Territory,ACT,22/08/2021,vent_cum,0
Victoria,VIC,22/08/2021,hosp_cum,27
Victoria,VIC,22/08/2021,icu_cum,12
Victoria,VIC,22/08/2021,vent_cum,5
New South Wales,NSW,22/08/2021,hosp_cum,554
New South Wales,NSW,22/08/2021,icu_cum,95
New South Wales,NSW,22/08/2021,vent_cum,31
Northern Territory,NT,23/08/2021,hosp_cum,1
Northern Territory,NT,23/08/2021,icu_cum,0
Northern Territory,NT,23/08/2021,vent_cum,0
Tasmania,TAS,23/08/2021,hosp_cum,0
Tasmania,TAS,23/08/2021,icu_cum,0
Tasmania,TAS,23/08/2021,vent_cum,0
South Australia,SA,23/08/2021,hosp_cum,1
South Australia,SA,23/08/2021,icu_cum,1
South Australia,SA,23/08/2021,vent_cum,0
Western Australia,WA,23/08/2021,hosp_cum,0
Western Australia,WA,23/08/2021,icu_cum,0
Western Australia,WA,23/08/2021,vent_cum,0
Queensland,QLD,23/08/2021,hosp_cum,20
Queensland,QLD,23/08/2021,icu_cum,2
Queensland,QLD,23/08/2021,vent_cum,0
Australian Capital Territory,ACT,23/08/2021,hosp_cum,4
Australian Capital Territory,ACT,23/08/2021,icu_cum,0
Australian Capital Territory,ACT,23/08/2021,vent_cum,0
Victoria,VIC,23/08/2021,hosp_cum,29
Victoria,VIC,23/08/2021,icu_cum,9
Victoria,VIC,23/08/2021,vent_cum,5
New South Wales,NSW,23/08/2021,hosp_cum,586
New South Wales,NSW,23/08/2021,icu_cum,100
New South Wales,NSW,23/08/2021,vent_cum,32
Northern Territory,NT,24/08/2021,hosp_cum,1
Northern Territory,NT,24/08/2021,icu_cum,0
Northern Territory,NT,24/08/2021,vent_cum,0
Tasmania,TAS,24/08/2021,hosp_cum,0
Tasmania,TAS,24/08/2021,icu_cum,0
Tasmania,TAS,24/08/2021,vent_cum,0
South Australia,SA,24/08/2021,hosp_cum,1
South Australia,SA,24/08/2021,icu_cum,1
South Australia,SA,24/08/2021,vent_cum,0
Western Australia,WA,24/08/2021,hosp_cum,0
Western Australia,WA,24/08/2021,icu_cum,0
Western Australia,WA,24/08/2021,vent_cum,0
Queensland,QLD,24/08/2021,hosp_cum,20
Queensland,QLD,24/08/2021,icu_cum,2
Queensland,QLD,24/08/2021,vent_cum,0
Australian Capital Territory,ACT,24/08/2021,hosp_cum,4
